entry_id,organisation,category,source_name,source_type,source_url,verification_status,last_checked
BHW-SCH-0018,Seti Devi Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0019,Sakhine Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0020,Raj Kuleshwor Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0021,Mount Valley English School,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0022,Mahendrodaya Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0023,Kuti Danda Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0024,Bhim Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0025,Pashupati Kanya Mandir Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0026,Kalinchowk Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0027,Sharba Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0028,The Rising Ebs,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0029,Modern Nepal Ebs,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0030,Alpine Ebs,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0031,Mahankal Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0032,Apex English Boarding School,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0033,Bhimeshor Bahira Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0034,Serabensi Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0035,Prithvi Narayan Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0036,Lami Danda Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0037,Devi Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0038,Siddhartha Samudaik Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0039,Saraswati Ebs,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0040,Kali Devi Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0041,Surke Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0042,Lakuri Danda Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0043,Buddha Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0044,Surke Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0045,Nari Jagaran Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0046,Seti Devi Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0047,Mahadevsthan Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0048,Sundrawati Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0049,Bhumeshwori Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0050,Bosimpa Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0051,Lamanagi Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0052,Mane Danda Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0053,Chemawati Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
BHW-SCH-0054,Buddha Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0001,Jalpashwori Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0002,Kamala Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0003,Bindabasini Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0004,Basapandit Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0005,Mahadevshwori Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0006,Nikobhume Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0007,Pragatishil Milijuli Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0008,Laliguransh Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0009,Niko Mahankal Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0010,Nikosaptamai Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0011,Divyashwori Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0012,Suryodaya Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0013,Seti Devi Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0014,Balodaya Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0015,Janakalyan Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0016,Manakamana Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0017,Pokhare Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0018,Tettiskoti Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0019,Bhagawati Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0020,Bishmure Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0021,Kalinag Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0022,Hilepani Sanskrit Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0023,Mahadeveshwor Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0024,Lapilang Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0025,Bhagawati Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0026,Janajyoti Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0027,Bhadrawati Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0028,Gujarpa Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0029,Kalika Bhagawati Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0030,Balambu Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0031,Golma Devi Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0032,Deurali Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0033,Guranse Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0034,Saraswati Bidya Mandir Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0035,Mahadevsthan Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0036,Devisthan Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0037,Tamrakausika Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0038,Majuwa Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0039,Suryodaya Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0040,Sitka Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0041,Kalinag Ma V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0042,Janata Adharbhut Vidyalaya,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0043,Saraswati Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
KLC-SCH-0044,Saraswati Pra V,Other,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,2026-07-30
